id,national_id,first_name,last_name,passenger_gender,weight_in_pounds,height_in_inches
5599,166578950,Jonathan,Osuna,M,216.7,61.3
5600,410641995,Harris,Hartfield,M,221.4,63.5
5601,700669440,Craig,Rush,M,267.1,75.0
5602,231117764,Steve,Daniel,M,258.0,70.7
5603,715077380,Robert,Smith,M,241.1,65.8
5604,258235369,Robert,Lanclos,M,235.7,71.9
5605,791589312,Scott,Mitchell,M,158.4,70.9
5606,817523407,Samuel,Nelson,M,185.1,63.0
5607,594569056,Frank,Mackerl,M,266.7,63.8
5608,162284335,Michael,Campbell,M,267.1,74.1
5609,634187139,Bradley,Adams,M,230.9,83.5
5610,383981878,Jason,Wood,M,186.4,83.8
5611,724149138,Edward,Lane,M,155.9,68.7
5612,770258881,Emil,Kimple,M,272.2,75.9
5613,944292872,Joshua,Lusby,M,228.4,73.5
5614,728738553,Robert,Hubley,M,272.7,79.4
5615,165417143,Darron,Loos,M,254.5,78.2
5616,634132409,Jay,Jones,M,254.2,63.9
5617,581963414,Joel,Kallin,M,186.0,78.9
5618,691850775,John,Rhen,M,186.1,62.8
5619,517641425,Kevin,Bryant,M,256.5,60.9
5620,470306304,Glenn,Moreland,M,157.1,63.1
5621,656642278,Joseph,Daquilante,M,216.0,80.5
5622,714886874,James,Mcdonald,M,229.2,67.5
5623,495905750,Carlton,Amerman,M,212.5,75.0
5624,438605132,Thomas,Edmondson,M,232.8,77.4
5625,862858262,David,Ohara,M,206.9,61.3
5626,268683092,Floyd,Schmidt,M,257.1,66.7
5627,250565468,Jason,Shirkey,M,210.1,71.3
5628,645196614,Curtis,Woodard,M,194.6,70.6
5629,766041155,William,Sabo,M,196.5,71.9
5630,609915075,Doug,Fields,M,235.7,60.0
5631,509310090,Stephen,Rose,M,177.7,63.5
5632,747430830,Howard,Oshell,M,232.0,77.4
5633,483675433,Jody,Sanchez,M,195.4,78.5
5634,255986761,Ricardo,Long,M,235.3,79.1
5635,268946228,Stanley,Latham,M,157.3,70.2
5636,881797192,Christopher,Williams,M,266.3,79.2
5637,436010973,George,Collins,M,252.6,60.2
5638,172460132,Jason,Harrelson,M,194.1,71.7
5639,981781933,Philip,Burton,M,204.2,72.5
5640,119527323,William,Thompson,M,166.0,62.4
5641,620595300,Alan,Tyler,M,232.4,63.8
5642,768399317,Bernard,Hayes,M,213.7,74.2
5643,851857624,Willy,Baptist,M,158.4,60.2
5644,147464994,Adam,Butler,M,170.0,70.2
5645,560026555,Larry,Stidham,M,270.7,68.2
5646,116853045,Bernard,Grabe,M,177.6,61.5
5647,748420132,Jason,Luttrell,M,267.4,63.0
5648,370161602,Charles,Lyerly,M,223.3,74.4
5649,320003217,Eric,Lange,M,261.7,68.2
5650,319243651,Harold,Krogstad,M,263.1,81.5
5651,960806005,Julian,Cramer,M,242.8,71.5
5652,770709005,Thomas,Williams,M,186.5,78.4
5653,621001151,Randy,Mcdowell,M,179.7,69.5
5654,791330607,Jimmie,Knoy,M,263.1,78.1
5655,458577573,Micheal,Wingfield,M,165.7,69.8
5656,508246476,Jessie,Reese,M,230.3,82.8
5657,755215754,Neville,Lira,M,154.7,82.5
5658,697267355,Roy,Wall,M,238.1,80.4
5659,506675250,Frank,Rector,M,191.5,62.5
5660,555409791,Richard,Gonzales,M,177.8,65.1
5661,768119323,Kelly,Hass,M,172.8,81.5
5662,534488629,Michael,Kennedy,M,188.0,66.1
5663,517432620,Matthew,Baer,M,191.9,60.4
5664,395716164,Bobby,Devalle,M,219.3,76.4
5665,620208883,Woodrow,Eager,M,226.0,76.7
5666,685740001,Glen,Murphy,M,238.7,64.4
5667,945239853,Robert,Cannon,M,178.8,72.8
5668,565274201,Kenneth,Lauro,M,277.9,84.0
5669,652148692,Tony,Gray,M,268.7,76.1
5670,339481340,George,Beck,M,154.8,73.5
5671,801821424,Ignacio,Farrar,M,234.5,65.5
5672,940138050,Rudolph,Roth,M,211.9,62.2
5673,168864927,Christopher,West,M,206.7,74.0
5674,446929337,David,Keys,M,206.3,73.9
5675,432993343,David,Timchula,M,220.8,67.8
5676,238798210,Lewis,Smith,M,243.0,74.3
5677,805750944,Michael,Sandridge,M,254.3,78.6
5678,706977986,Jorge,Johnson,M,179.7,81.7
5679,738226196,Fredric,Portillo,M,279.8,60.9
5680,595749156,Robert,Woodworth,M,273.9,83.5
5681,251775012,Matthew,Rodriguez,M,242.7,73.7
5682,264251176,Richard,Darden,M,160.7,84.1
5683,185569107,John,Wynn,M,268.8,71.3
5684,298011316,Garrett,Edwards,M,258.7,62.7
5685,453662702,Robert,Gray,M,186.4,78.3
5686,835601147,Thomas,Villarreal,M,202.0,75.4
5687,382931016,Russell,Bayard,M,237.0,65.1
5688,371306151,Gerald,Lockhart,M,247.0,75.1
5689,486378694,Charles,Gutierrez,M,175.4,79.7
5690,425238322,Jess,Scott,M,212.5,68.1
5691,909372081,Robert,Obrien,M,204.5,63.9
5692,440520153,Guadalupe,Knotts,M,280.1,78.7
5693,716503491,Seth,Hale,M,171.6,68.8
5694,558262162,Edwin,Thrower,M,165.3,61.5
5695,287817797,Allen,Tolston,M,273.8,80.3
5696,240189434,Howard,Burns,M,270.3,71.8
5697,468465662,Joseph,Gutierrez,M,244.0,69.0
5698,804060921,Joey,Miller,M,181.1,79.6
5699,150414790,Leonard,Wynn,M,169.2,68.0
5700,810986488,Theodore,Carter,M,197.9,71.0
5701,385715208,Joel,Brunetti,M,244.6,72.1
5702,602661836,Lawrence,Schmidt,M,169.2,62.8
5703,371783729,Shawn,Smith,M,245.3,59.8
5704,598864172,Stanley,Hammond,M,155.7,72.9
5705,321607684,Travis,Frautschi,M,271.7,72.6
5706,764656356,Devon,Bishop,M,161.5,65.7
5707,726387537,Francisco,Stokes,M,241.0,64.1
5708,458766741,Ryan,Pennington,M,187.0,71.2
5709,578960690,Paul,Devlin,M,273.7,64.9
5710,840676115,Robert,Pulaski,M,253.5,83.1
5711,387488271,Troy,Pults,M,164.6,76.8
5712,639956224,Jack,Spicer,M,171.0,74.1
5713,101091771,Mark,Johnson,M,161.6,70.0
5714,599093590,Gerald,Whitaker,M,232.4,62.2
5715,633915432,Paul,Stone,M,269.2,78.9
5716,698947093,Ernie,Coltrain,M,231.8,64.8
5717,161085794,Charles,Lange,M,175.1,66.9
5718,914460516,Raymond,Craddock,M,209.4,61.8
5719,765840744,Joshua,Baker,M,184.0,68.7
5720,971672286,James,Marler,M,205.2,82.8
5721,651804084,James,Norgaard,M,185.2,71.6
5722,702754229,Troy,Abbott,M,264.8,81.3
5723,484032908,Ronald,Tanenbaum,M,193.8,69.4
5724,250835809,Jarrod,Coyne,M,279.5,60.4
5725,678674026,Eric,Neal,M,205.2,69.7
5726,611135089,William,Nimox,M,183.9,75.2
5727,605625595,Justin,Mascia,M,223.6,81.0
5728,106739121,Edward,Benitez,M,244.8,62.3
5729,970038547,Bryan,Reber,M,206.9,80.2
5730,489532865,Carlos,Rotz,M,171.2,66.9
5731,206525193,Gary,Sandlin,M,164.4,79.1
5732,383052665,Raymond,Greenblatt,M,260.0,78.7
5733,945272168,Willis,Martinez,M,241.0,81.9
5734,480889815,David,Goldstein,M,158.7,72.4
5735,325268504,Richard,Clark,M,185.1,62.8
5736,339501105,Max,Martin,M,243.1,74.1
5737,711190249,James,Swinerton,M,158.4,67.8
5738,230374951,Mike,Cahal,M,209.0,82.5
5739,175328954,Rufus,Miranda,M,168.7,64.9
5740,286066077,Mark,Torres,M,248.1,66.7
5741,570192760,Terry,Palomino,M,208.8,59.8
5742,516811214,Carl,Zemel,M,167.3,69.5
5743,271686569,Matthew,Robertson,M,220.0,69.2
5744,433721184,James,Johnson,M,272.3,81.5
5745,867289859,Rufus,Moody,M,253.0,80.8
5746,441030836,Douglas,Boone,M,251.0,60.7
5747,116226987,Douglas,Grewe,M,264.3,60.3
5748,780742536,Scott,Peralta,M,227.2,64.8
5749,197841379,Otis,Youngblood,M,236.1,61.2
5750,582563578,Donny,Austin,M,218.8,66.8
5751,533729484,Frederick,Cotton,M,275.6,75.6
5752,765460450,Elvis,Wuertz,M,155.2,82.9
5753,939528398,Larry,Hopkins,M,242.8,69.5
5754,714607820,James,Sizemore,M,278.5,83.4
5755,251710725,George,Schneider,M,230.9,73.7
5756,562898241,Kenneth,Shipley,M,230.5,78.4
5757,864539087,James,Rosa,M,244.5,77.3
5758,482874301,Jerry,Newton,M,164.5,65.3
5759,581891641,Jose,Stupar,M,259.9,73.6
5760,600804277,Greg,Coates,M,267.7,61.4
5761,189049474,Ralph,Greenlee,M,188.5,72.2
5762,530800997,Cole,Miske,M,198.6,65.1
5763,358751394,Harvey,Gibson,M,264.7,61.3
5764,653631772,Timothy,Espino,M,217.5,82.7
5765,372802161,Robert,Richards,M,156.6,76.3
5766,954261636,Tom,Mccarter,M,270.2,72.7
5767,504736288,Fredrick,Grosso,M,186.9,61.4
5768,781382129,David,Williams,M,273.9,73.1
5769,114483143,Joshua,Gagne,M,250.1,83.5
5770,583789284,Franklin,Junes,M,217.5,78.1
5771,223158275,Philip,Goodson,M,180.2,72.2
5772,949139693,Lawrence,Hayes,M,278.0,82.9
5773,744810222,Thomas,Hamlet,M,159.2,79.4
5774,395145070,Leonard,Angelilli,M,169.3,68.7
5775,697798497,Luis,Escobar,M,264.9,71.9
5776,983082143,Wm,Schwartz,M,271.0,72.9
5777,473013934,Gregory,Valdez,M,175.4,72.2
5778,362197897,Salvatore,Hardin,M,164.5,73.6
5779,183365492,Curtis,Gates,M,186.8,65.7
5780,813816890,Roger,Denk,M,234.0,72.3
5781,820910809,Rodger,Holden,M,232.4,62.6
5782,993539101,Edgar,Wright,M,157.1,80.1
5783,228003806,Donald,Hornback,M,216.6,67.9
5784,622302741,Russell,Penaloza,M,209.4,80.4
5785,562187198,Jimmy,Burnett,M,170.2,76.4
5786,225353163,John,Harvey,M,277.8,72.2
5787,303246502,William,Cook,M,157.9,73.3
5788,928427879,George,Whittle,M,230.8,77.2
5789,810041484,Kurtis,Johnson,M,216.5,64.1
5790,261339085,Luis,Diss,M,247.5,67.7
5791,242431063,Trevor,Schmelzer,M,263.0,62.1
5792,713338189,Roger,Dean,M,273.5,80.8
5793,572020120,Joe,Friedt,M,218.3,67.1
5794,750013496,Abraham,Jansen,M,215.4,76.6
5795,880232531,William,Cates,M,156.7,68.8
5796,339344018,Daron,Woon,M,254.9,62.6
5797,971349730,Stephen,Vargas,M,180.4,62.6
5798,447989937,Thomas,Dixon,M,248.4,60.0
5799,692762669,Joseph,Johnson,M,234.0,67.6
5800,653501483,James,Dierking,M,273.0,73.0
5801,612511695,Jerry,Chambers,M,231.5,70.6
5802,526878793,Michael,Monroe,M,193.2,75.0
5803,256709795,Andrew,Davis,M,257.7,80.3
5804,282751429,James,Paulk,M,160.3,72.1
5805,952544083,Larry,Doyle,M,272.7,79.4
5806,220407305,Roger,Hyde,M,236.9,80.7
5807,975563754,Herbert,Rivera,M,216.1,80.6
5808,553126503,John,Epps,M,204.2,83.1
5809,964542278,Charles,Wallace,M,218.0,76.7
5810,275243521,Russell,Eason,M,165.2,62.4
5811,444917069,Dante,Jandrey,M,271.3,69.8
5812,199575548,Paul,Hall,M,205.7,74.1
5813,171542600,Charles,Queen,M,256.0,77.2
5814,760759389,Roy,Carnahan,M,155.5,70.2
5815,669031636,Buford,Mendez,M,163.6,72.2
5816,612065896,Craig,Griffies,M,198.6,72.4
5817,859105925,Robert,Zito,M,161.7,61.2
5818,702352478,Owen,Gillespie,M,159.1,70.2
5819,180699885,John,James,M,250.3,60.8
5820,903432879,Jay,Cade,M,231.1,71.7
5821,236989576,Lawrence,Weir,M,270.0,77.9
5822,812823535,Rusty,Thomas,M,170.9,69.0
5823,765708333,Alfred,Salmon,M,277.7,70.6
5824,816359733,Roland,Cannon,M,243.2,78.5
5825,648664146,Richard,Howard,M,234.2,80.2
5826,948211555,William,Bunn,M,225.9,60.9
5827,924296501,David,Taylor,M,242.3,60.3
5828,241244206,Wendell,Kenny,M,191.2,79.2
5829,664612049,Jeremy,Watson,M,233.6,71.8
5830,620008942,Waldo,Bowman,M,201.1,59.6
5831,838237101,Gary,Townsend,M,278.0,62.1
5832,787783597,Cornelius,Burley,M,158.7,72.9
5833,467768389,Jason,Andrews,M,254.9,77.2
5834,787740170,Gary,Klauer,M,245.4,70.4
5835,251298533,David,Ward,M,155.9,79.9
5836,380290385,Jose,Johnston,M,263.5,82.0
5837,540238104,Wade,Grieco,M,225.0,71.7
5838,245174434,Fernando,Paris,M,166.1,72.2
5839,358316918,Warner,Marquez,M,238.7,65.8
5840,657092964,Darrell,Tresvant,M,219.1,63.0
5841,434331264,Jose,Noyes,M,246.6,77.2
5842,978520382,John,Perry,M,186.9,73.3
5843,249129548,William,Coone,M,276.7,70.0
5844,879105698,Carl,Sheets,M,187.0,60.1
5845,535862366,Robert,Hopkins,M,225.4,61.5
5846,907274485,Fredrick,Wright,M,275.6,80.4
5847,467259662,Michael,Dolejsi,M,221.3,68.1
5848,497158799,Ryan,Snow,M,248.3,75.6
5849,433129008,Dylan,Jones,M,165.6,61.1
5850,256351156,Jerome,Vanpelt,M,167.8,73.5
5851,409636162,Henry,Neal,M,197.4,73.7
5852,389806033,Lee,Riches,M,173.4,61.8
5853,333316890,Anthony,Steinharter,M,180.7,80.2
5854,856647629,Jamal,Poindexter,M,237.4,59.8
5855,811285097,Jesse,Saroop,M,186.1,80.9
5856,943021143,Felix,Hesseltine,M,257.9,70.5
5857,681115091,Edward,Dennehy,M,170.0,78.4
5858,318310680,Joseph,Lewis,M,157.1,60.5
5859,902773014,Michael,Flachs,M,173.7,81.6
5860,895785067,Michael,Myatt,M,198.4,74.6
5861,475909919,Joseph,Jackson,M,167.3,80.1
5862,979103136,Sidney,Russell,M,168.6,66.9
5863,158353411,James,Farmer,M,269.4,62.1
5864,401475206,Edwin,Barrett,M,277.7,81.2
5865,677778578,John,Garcia,M,267.1,73.7
5866,433936182,Rex,Lester,M,252.9,72.0
5867,283287208,Dale,Ryan,M,272.2,64.7
5868,824140537,John,Johansen,M,185.7,63.0
5869,686503419,Matthew,Tucker,M,185.7,76.6
5870,409226421,Brian,Martinez,M,221.7,67.8
5871,386063185,Joseph,Huls,M,270.0,78.3
5872,130995011,Francis,Dix,M,165.4,67.2
5873,705226678,Floyd,Torres,M,185.8,73.9
5874,636315341,John,Ryals,M,183.6,66.9
5875,684562891,Grant,Maldonado,M,202.1,60.8
5876,704179084,Bernard,Lind,M,218.1,68.2
5877,878832903,John,Terrones,M,255.0,60.0
5878,802189335,Matthew,Karban,M,250.6,66.9
5879,933996251,Lawrence,Breaux,M,277.4,77.5
5880,269166273,Charles,Soles,M,252.1,74.5
5881,881550570,William,Beckley,M,162.8,76.6
5882,380305179,Mark,Doggett,M,258.5,83.0
5883,842574539,Willie,Watson,M,253.9,63.2
5884,568367142,Darren,Dubose,M,213.3,80.9
5885,137036077,Richard,Gatesy,M,202.1,59.6
5886,637219657,Preston,Lanz,M,186.2,71.8
5887,455618049,Darrell,Simmons,M,234.3,62.7
5888,721093103,Joseph,Bourgeois,M,262.6,73.9
5889,284384875,Brett,Monte,M,184.1,75.7
5890,420452060,James,Foster,M,155.5,69.3
5891,814058396,Richard,Gully,M,237.9,83.4
5892,814890747,Luis,Rivera,M,186.1,71.9
5893,453521115,Edward,Hutchinson,M,172.9,76.7
5894,619810029,Manuel,Kratzer,M,176.8,65.0
5895,125845449,Ralph,Carrier,M,191.6,73.4
5896,993957138,Victor,Naugle,M,206.9,68.1
5897,132362247,Christopher,Watson,M,155.0,72.1
5898,167675282,Marvin,Davis,M,187.3,71.3
5899,478426232,Robert,Oneal,M,167.3,60.3
5900,969472378,Michael,Bowser,M,198.9,62.2
5901,590427137,Larry,Lamb,M,214.0,72.8
5902,217755975,Edgar,Rabago,M,160.2,82.9
5903,542275432,Jeremy,Santiago,M,216.0,76.8
5904,611602742,Frank,Eddy,M,162.7,76.5
5905,223700984,Tracy,Lamb,M,277.5,63.5
5906,234096676,Kent,Ally,M,185.1,83.9
5907,758363954,David,Johnson,M,223.2,75.0
5908,618428511,Albert,Loos,M,255.0,61.5
5909,864947888,Stacy,Laxton,M,158.8,69.4
5910,670663336,Ted,Fite,M,232.5,60.4
5911,959732691,Gilberto,Brennen,M,269.8,74.4
5912,244115603,Charles,Green,M,237.4,69.9
5913,178766121,Robert,Donovan,M,230.8,70.0
5914,916915451,Randal,Futch,M,248.6,72.8
5915,973879714,Carmen,Bongiorno,M,192.1,61.2
5916,945930310,James,Rives,M,233.3,60.1
5917,710795696,Elliot,Kelly,M,164.5,66.8
5918,656573202,Micah,Gonzalez,M,165.4,66.5
5919,391181187,Matthew,Renteria,M,279.9,79.5
5920,468712754,David,Wright,M,210.1,73.4
5921,934978740,Steven,Ibarra,M,254.9,74.6
5922,975958096,Steven,Beery,M,240.9,64.9
5923,831902400,Milton,Gray,M,232.0,60.2
5924,216373174,Milton,Salazar,M,183.3,59.4
5925,353349366,David,Keller,M,189.9,78.1
5926,632102241,Anthony,Blalock,M,259.1,78.5
5927,203679104,Tim,Huber,M,212.5,61.8
5928,860958593,Rodney,Winn,M,193.3,69.1
5929,204467562,Gary,Curb,M,254.7,83.0
5930,438419082,Allen,Kramer,M,280.4,72.4
5931,128563886,Marcus,Danger,M,155.5,68.1
5932,273620267,Ian,Win,M,263.5,79.3
5933,658989336,Charles,Gaston,M,179.1,69.6
5934,635052556,Darnell,Pittman,M,171.6,71.9
5935,389622049,Carmen,Leal,M,255.1,66.0
5936,829030997,Benny,Moreno,M,224.5,73.8
5937,489174128,Willie,Medina,M,174.1,78.9
5938,903757165,Ronald,Sheely,M,251.9,67.4
5939,561728207,Douglas,Plaut,M,171.3,72.2
5940,669870464,Scott,Venkus,M,214.2,60.4
5941,105618192,Salvador,Thomas,M,158.4,67.3
5942,957679305,Adam,Johnson,M,211.9,65.9
5943,967420617,Raymond,Cardamone,M,205.9,65.8
5944,244847621,Darrell,Jones,M,189.4,76.7
5945,774724656,Gerald,Mitchell,M,195.2,72.6
5946,652703659,Clayton,Whit,M,196.5,79.4
5947,236242136,Dennis,Via,M,160.4,77.2
5948,354090963,William,Carter,M,226.4,59.8
5949,681606750,Ernest,Koeller,M,238.2,65.6
5950,831842880,Lawrence,Weber,M,249.0,68.5
5951,925330791,Herbert,Croes,M,272.6,82.9
5952,281511418,Donald,Tasler,M,220.4,83.2
5953,757071936,Clayton,White,M,161.4,82.1
5954,579166475,Chris,Griffin,M,251.9,63.7
5955,296023222,Christopher,Smith,M,261.1,60.0
5956,406951550,Henry,Garcia,M,236.3,81.3
5957,838390095,Robert,Henderson,M,227.1,79.3
5958,607506970,Johnny,Richards,M,195.7,61.1
5959,953887899,Juan,Demott,M,275.5,63.5
5960,313598243,Kevin,Mccormick,M,247.8,74.6
5961,783153820,William,Scanlon,M,218.6,65.5
5962,982363711,Gary,Rincon,M,269.5,81.1
5963,921193341,Curtis,Walston,M,190.4,71.9
5964,982119021,James,Gannett,M,269.5,65.4
5965,270921987,Elliot,Meyerson,M,274.5,73.9
5966,287495515,Shawn,Peterson,M,272.3,67.5
5967,174968903,Garrett,Banks,M,212.2,80.1
5968,557474329,Morris,Whitaker,M,265.6,80.0
5969,116790544,James,Jackson,M,222.7,67.8
5970,347233933,John,Kopplin,M,173.9,60.7
5971,314643596,Jude,Smith,M,205.8,77.8
5972,733407784,John,Minnick,M,270.4,61.1
5973,152158151,Ricardo,Pettiford,M,204.0,76.3
5974,660227896,John,Smith,M,201.0,73.6
5975,687869208,Alfredo,Roberts,M,166.7,83.4
5976,967000345,Barry,Overcash,M,232.3,59.7
5977,161427021,Ricky,Santana,M,263.5,78.5
5978,933391416,James,Werk,M,196.7,80.6
5979,321927299,Fred,Valenzvela,M,197.0,78.2
5980,605789145,Nick,Archibald,M,257.8,82.8
5981,263292429,Robert,Wright,M,195.7,66.3
5982,535376193,Brandon,Respess,M,247.0,83.2
5983,660175362,Steve,Cunningham,M,242.9,64.6
5984,204132580,Dale,Montgomery,M,222.0,81.5
5985,151756955,Edward,Lucas,M,225.1,60.7
5986,765120750,Jordan,Bishop,M,177.3,77.2
5987,146702264,Robert,Longstreet,M,193.3,72.5
5988,584135474,Jeffrey,Forbes,M,232.2,68.9
5989,221999255,Clyde,Smith,M,198.4,81.2
5990,627993858,Robert,Sanchez,M,260.9,82.7
5991,588309782,Timothy,Badanguio,M,217.6,81.1
5992,776265044,Thomas,Meyers,M,177.7,78.1
5993,815912364,Christopher,Bridges,M,280.5,60.0
5994,375523645,Ronald,Sanchez,M,243.9,59.6
5995,365270781,Todd,Lewis,M,226.5,77.5
5996,298407780,Joaquin,Bramlett,M,260.8,67.6
5997,461525743,Robert,Adams,M,243.9,61.8
5998,215183527,Lionel,Bryson,M,275.9,77.5
5999,530450605,Deon,Ybarra,M,230.2,59.9
6000,361787077,Vernon,Clinton,M,242.3,73.2
6001,456789062,Dale,Hoover,M,274.0,61.9
6002,360438330,Greg,Schneider,M,210.3,69.6
6003,868344316,Marvin,Moore,M,240.1,59.6
6004,345995621,Felix,Harris,M,199.8,78.5
6005,695694287,Arthur,Martin,M,266.2,62.7
6006,773327840,James,Brown,M,159.1,72.1
6007,955279948,Gerald,Richey,M,189.1,70.2
6008,748961560,Scott,Lopez,M,238.3,76.4
6009,514100168,Christopher,Breaux,M,169.1,79.4
6010,765836788,Michael,Budge,M,256.7,82.9
6011,701330296,Jeremy,Williams,M,204.3,71.4
6012,655596345,Wayne,Woods,M,238.0,76.3
6013,302935787,Victor,Frazier,M,156.5,72.4
6014,303406427,Steven,Brester,M,233.9,66.3
6015,710580784,Barry,Cornelius,M,193.4,71.0
6016,498205261,Lee,Cox,M,236.7,69.9
6017,143162850,Don,Mason,M,208.0,61.1
6018,572673459,Antoine,Graff,M,249.3,80.9
6019,960031461,Robert,Mcdermott,M,238.2,62.6
6020,190503176,Claude,Cecchini,M,174.9,63.4
6021,602871943,Pedro,Fitzgerald,M,173.3,59.6
6022,946831439,Granville,Karow,M,202.9,80.8
6023,494250990,Thomas,White,M,253.5,77.5
6024,616210469,Victor,Edmundson,M,175.6,60.6
6025,661037480,Robert,Duckett,M,206.1,64.2
6026,385175334,Thomas,Hafer,M,238.6,63.1
6027,428389997,James,Ward,M,219.6,73.3
6028,399505400,Raul,Daniel,M,209.6,82.5
6029,144353116,Donald,Gorman,M,242.6,79.5
6030,749768478,Theodore,Arriaga,M,266.4,70.2
6031,697215825,Harry,Gilbertson,M,212.5,61.3
6032,897647311,Roberto,Stephan,M,158.9,63.7
6033,949555513,David,Harp,M,160.6,71.8
6034,565585692,Guillermo,Wright,M,193.9,74.8
6035,833062046,Alberto,Barge,M,200.8,83.6
6036,406262601,Dennis,Rodriguez,M,281.0,59.5
6037,118761077,Richard,Chapman,M,154.4,69.6
6038,763032200,Stephen,Meek,M,193.0,67.3
6039,835895444,Anthony,Ramirez,M,232.0,66.2
6040,975645998,Lucas,Freeman,M,184.8,83.6
6041,195338232,John,Madsen,M,186.8,82.7
6042,826448322,Donald,Dibble,M,275.0,77.7
6043,146366882,George,Natale,M,263.6,75.3
6044,676676470,Mark,Berry,M,210.8,71.5
6045,207298449,Brian,Lewis,M,177.0,83.9
6046,239773005,James,Hernandez,M,261.3,59.8
6047,754622167,Edward,Creighton,M,194.9,79.9
6048,143560044,Steven,Alvarez,M,270.5,61.7
6049,764401413,Louis,Murphy,M,279.3,63.1
6050,731522267,Vincenzo,Whitton,M,186.2,60.1
6051,413966041,Lloyd,Boyd,M,220.1,83.0
6052,546425070,David,Moore,M,199.4,79.3
6053,232643898,Christopher,Lalley,M,197.4,61.1
6054,114246491,Benjamin,Wilenkin,M,269.8,74.4
6055,955324170,Brad,Wainer,M,193.9,79.7
6056,929565433,Andrew,Macomber,M,183.0,77.3
6057,206126786,Alexander,Frith,M,262.7,61.7
6058,193487626,Jose,Marin,M,235.2,82.7
6059,490760835,Edward,Thomas,M,258.1,72.5
6060,237992773,John,Barnes,M,268.4,67.1
6061,973945389,Joshua,Edwards,M,160.5,63.7
6062,412830994,Wayne,Smith,M,220.9,82.6
6063,128609883,Wayne,Bath,M,235.0,81.1
6064,467238400,Charles,Oliver,M,212.8,72.6
6065,434393765,Thomas,Ogrady,M,243.0,59.6
6066,858228445,Michael,Gregg,M,161.0,66.5
6067,473058459,Robert,Strickland,M,208.6,68.6
6068,436894029,Richard,Lowery,M,214.2,60.7
6069,905549949,Jeffrey,Kilberg,M,279.5,69.5
6070,866785706,Cesar,Sole,M,197.0,71.6
6071,733429239,Michael,Wilson,M,239.3,71.3
6072,999327738,Joseph,Hurd,M,218.4,59.8
6073,855279664,Robert,Fisher,M,204.7,76.5
6074,556019230,Nathaniel,Merkel,M,260.6,76.4
6075,666932062,Eduardo,Almand,M,197.5,81.2
6076,455036903,Jimmy,Cuellar,M,280.4,70.6
6077,708733472,Frank,Scott,M,266.5,65.3
6078,173414927,Thomas,Green,M,266.7,82.0
6079,568764938,Arnold,Choy,M,193.4,75.4
6080,412051589,Jimmy,Davis,M,214.2,61.5
6081,833688075,Leroy,Keisler,M,241.5,68.7
6082,960794985,Henry,Mccartney,M,218.3,62.2
6083,341686469,Michael,Quade,M,167.7,63.2
6084,760295050,Terrence,Bolin,M,204.2,60.4
6085,686312555,Justin,Wade,M,213.8,82.8
6086,203812635,David,Gardner,M,249.6,71.1
6087,195252745,David,Irvin,M,257.0,64.7
6088,574714242,David,Powell,M,156.2,78.2
6089,972131272,Justin,Boldenow,M,264.5,78.3
6090,631012333,Christopher,Goins,M,238.5,80.1
6091,180117398,Don,Wong,M,220.5,69.6
6092,713426917,Marcus,Washington,M,270.7,74.9
6093,706321472,Troy,Workman,M,187.0,62.6
6094,418709254,Kyle,Pittman,M,195.1,78.1
6095,132029179,Christopher,Hamm,M,201.0,79.6
6096,600978050,Timothy,Willis,M,229.1,82.3
6097,651815732,Stephen,Fisher,M,263.7,61.3
6098,439720185,Jamie,Mccall,M,212.5,69.8
6099,581656042,Samuel,Barrocas,M,183.3,62.7
6100,189725084,Robert,Chambers,M,262.3,71.0
6101,861481073,Chester,Hart,M,154.5,74.5
6102,162810348,Jeffery,Brooks,M,272.7,68.2
6103,723052786,Phillip,White,M,240.4,83.2
6104,898523159,Melvin,Hagstrom,M,251.6,72.2
6105,660082892,Ernest,Schweitzer,M,273.4,82.9
6106,923847655,Terence,Sullivan,M,213.0,77.1
6107,665255674,Paul,Collins,M,217.0,76.2
6108,261057277,Milton,Silva,M,217.3,66.9
6109,537334692,Derek,Vasquez,M,192.9,76.2
6110,438333369,Scott,Brandi,M,257.1,67.6
6111,214549033,Frederick,Gonzalez,M,258.9,67.3
6112,808421777,Michael,Connell,M,228.4,83.9
6113,411232034,Brian,Lawson,M,193.4,77.7
6114,757261176,Dana,Haith,M,267.6,82.6
6115,510000689,James,Sullivan,M,248.2,74.1
6116,912836637,Luis,Holder,M,232.5,63.5
6117,628641837,Elmer,Santiago,M,278.5,72.0
6118,632705335,Dennis,Davidson,M,274.2,82.5
6119,416147755,Julio,Kuntzman,M,177.3,75.0
6120,334153251,Luigi,Almonte,M,207.4,82.5
6121,377480481,Stanley,Roberts,M,233.2,63.2
6122,664597072,Darrell,Matthews,M,201.2,79.6
6123,606286351,Brandon,Griffith,M,249.8,67.5
6124,130541320,Gerard,Beato,M,181.2,73.2
6125,953730381,Charles,Mondragon,M,238.5,64.4
6126,599750591,Mark,Franks,M,238.0,67.8
6127,511864037,Joe,Lindsay,M,218.3,79.5
6128,703338153,Geraldo,Musick,M,247.5,61.5
6129,109841024,David,Schaefer,M,220.0,62.7
6130,892344516,Mathew,Young,M,274.0,75.1
6131,135734958,Kelly,Johnson,M,209.9,82.3
6132,117634640,Dominic,Mackley,M,204.0,83.8
